"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOLS"
"G3BP2",0.371368057328175,5.6519152149006,1.62567565691499,0.11914980224008,0.627529469857028,-4.54553035717812,"G3BP2"
"CORT",-0.0868858994171274,3.21602789412371,-1.62531375513516,0.119227287860906,0.627529469857028,-4.54601017515002,"CORT"
"SPTBN5",-0.0761257888429055,3.21438653005332,-1.62531275285366,0.119227502515006,0.627529469857028,-4.546011503888,"SPTBN5"
"CD200R1",0.127804854034306,3.38134081284378,1.62527726294258,0.119235103438397,0.627529469857028,-4.54605855294321,"CD200R1"
"SLC6A8",-0.0801790648911638,3.34025849166159,-1.6252319809947,0.119244802127679,0.627529469857028,-4.54611858221111,"SLC6A8"
"LINC01226",-0.0698936755846807,3.10835733139927,-1.62490993263902,0.119313799023059,0.6275928743163,-4.54654547854182,"LINC01226"
"DNAJC12",-0.0886679908210921,3.32541796256077,-1.62489949889223,0.119316034951119,0.6275928743163,-4.54655930810577,"DNAJC12"
"SSR4",0.275497290992754,8.81688515360869,1.62459225255244,0.119381892939718,0.627701807625206,-4.5469665226105,"SSR4"
"CFAP61",-0.0771074931412659,3.25172836404043,-1.62452673823097,0.119395939832143,0.627701807625206,-4.5470533457726,"CFAP61"
"TUBA1C",0.441743517402411,8.28720675400658,1.62431525328274,0.119441293699259,0.627784623735781,-4.54733359936542,"TUBA1C"
"GON4L",0.253721924323926,5.41737926663951,1.62403607926139,0.119501185969312,0.627927483554099,-4.5477035108239,"GON4L"
"CCDC61",-0.121171326188071,3.64030244842416,-1.62381005010938,0.119549695367595,0.627927483554099,-4.54800296945224,"CCDC61"
"REEP5",0.298120416178903,5.90890229800125,1.62367592919349,0.119578487645529,0.627927483554099,-4.5481806471606,"REEP5"
"NIPSNAP3A",0.228820010538119,4.08686778139341,1.62363671893649,0.119586906171021,0.627927483554099,-4.54823258917908,"NIPSNAP3A"
"PRKAB2",0.244516162762799,4.47919456516779,1.62348461547172,0.119619567824765,0.627943513472181,-4.54843407252008,"PRKAB2"
"RNASE4",-0.117583122153896,3.34345434726768,-1.62293667160822,0.119737291718603,0.628096064701776,-4.54915978770386,"RNASE4"
"C19orf54",0.151094659044699,3.77954306640228,1.6229161135363,0.119741710446445,0.628096064701776,-4.54918701194274,"C19orf54"
"SELENOW",0.439628954935239,6.81070009963511,1.62287722786182,0.1197500688626,0.628096064701776,-4.5492385059944,"SELENOW"
"TTN",-0.132281494102064,3.45776447097201,-1.62279803887771,0.11976709193012,0.628096064701776,-4.54934336854209,"TTN"
"CARM1",0.381792408085045,5.43640347469732,1.622293410414,0.119875618509773,0.628109549005152,-4.55001151096337,"CARM1"
"MUC20",-0.0979585102663496,3.32364065441999,-1.6222665747618,0.11988139216247,0.628109549005152,-4.55004703778421,"MUC20"
"FGF23",-0.106847248532354,3.28485067899669,-1.62225373082635,0.119884155599775,0.628109549005152,-4.55006404128475,"FGF23"
"PTK7",0.103000526225013,3.31154982882595,1.62218070654784,0.11989986815834,0.628109549005152,-4.55016071288706,"PTK7"
"EIF3G",-0.356242496345036,7.83064849256969,-1.62199828887593,0.119939126344524,0.628109549005152,-4.5504021883549,"EIF3G"
"RAB1A",0.160202907853574,3.93843273657935,1.62196002290682,0.119947362951286,0.628109549005152,-4.55045284037392,"RAB1A"
"TP53TG3C",-0.0875812789379894,3.15598446408689,-1.6215201981794,0.120042067724808,0.628338912384948,-4.55103496487766,"TP53TG3C"
"LOC100507205",0.0794486863835048,3.18831848367291,1.62123285328341,0.120103973886033,0.628338912384948,-4.55141521292566,"LOC100507205"
"PIK3R5",-0.0894782676464755,3.31956064384343,-1.62122857628616,0.120104895533549,0.628338912384948,-4.55142087236359,"PIK3R5"
"BRSK1",0.149380702295022,3.45663954966823,1.62100873108289,0.120152277848146,0.628338912384948,-4.55171176243532,"BRSK1"
"ASMTL",-0.285052823431251,5.13578245932145,-1.62079162473525,0.120199085286253,0.628338912384948,-4.55199899964362,"ASMTL"
"RANBP1",-0.331255091602517,7.0451271768897,-1.62074727963679,0.120208647833054,0.628338912384948,-4.55205766579923,"RANBP1"
"DDAH2",-0.217132865106037,4.18651249582692,-1.62074078560595,0.120210048255106,0.628338912384948,-4.55206625694847,"DDAH2"
"PIP5K1C",0.340122610249006,4.96894204291259,1.62065669668602,0.120228183065735,0.628338912384948,-4.552177498394,"PIP5K1C"
"DPH3P1",0.0939868156138265,3.21748532003902,1.62005291971652,0.120358462535614,0.628864812381202,-4.55297610981876,"DPH3P1"
"ETV3",-0.176476457654998,3.7340190300375,-1.61990740487464,0.120389878613611,0.628874026019078,-4.55316854798932,"ETV3"
"ASAP1",0.392667783950114,6.77905313413791,1.61900075348994,0.120585776309852,0.629742217182799,-4.55436727094233,"ASAP1"
"PAN3",0.316618636069679,5.87241318622655,1.6188279492377,0.120623144025078,0.629782284215621,-4.5545956859823,"PAN3"
"ZNF252P-AS1",-0.0948931606801101,3.35805287587312,-1.61848461709693,0.120697416073925,0.62986373991367,-4.55504945304135,"ZNF252P-AS1"
"CLTCL1",-0.110829004740471,3.54415631209746,-1.61812971116738,0.120774232226128,0.62986373991367,-4.55551844101531,"CLTCL1"
"LRRC30",-0.0866555749758351,3.27939738175988,-1.61806984626506,0.120787193485351,0.62986373991367,-4.55559754149284,"LRRC30"
"MXRA8",0.0947778423421344,3.39516166541164,1.61801914650137,0.12079817132809,0.62986373991367,-4.55566453021059,"MXRA8"
"SMARCD1",0.344560092726667,5.3393182467288,1.61797235809426,0.120808303002045,0.62986373991367,-4.55572634952789,"SMARCD1"
"ZDHHC21",-0.0798308649597114,3.12206974630768,-1.61772483833989,0.120861913400692,0.62986373991367,-4.55605336346774,"ZDHHC21"
"EDC4",0.348860129382086,7.18077307892189,1.6176387851237,0.120880556380531,0.62986373991367,-4.55616704502572,"EDC4"
"CA5BP1",-0.0870174718465651,3.18273276353713,-1.61758525557822,0.120892154495509,0.62986373991367,-4.5562377585448,"CA5BP1"
"TAPT1-AS1",0.12267715770506,3.54376397524184,1.61752117698822,0.12090603947513,0.62986373991367,-4.55632240524483,"TAPT1-AS1"
"NAT16",-0.0854973339178222,3.17758885632441,-1.61711057212174,0.120995043891872,0.630002407100463,-4.55686474757527,"NAT16"
"LMX1A",0.0835543384027781,3.30040820368562,1.6170591109598,0.121006202706681,0.630002407100463,-4.55693271214664,"LMX1A"
"REEP1",-0.0877393519104884,3.16843337904745,-1.61695613686995,0.121028534156313,0.630002407100463,-4.5570687047977,"REEP1"
"IMMP2L",0.104707435127574,3.48804238313973,1.61655356723051,0.121115870535351,0.630002407100463,-4.55760029589027,"IMMP2L"
"WIF1",-0.086164689145521,3.2947129460162,-1.61642311022256,0.121144184177441,0.630002407100463,-4.55777254243339,"WIF1"
"TENT5C",0.347519409552401,8.28441675241141,1.61638642750571,0.121152146585399,0.630002407100463,-4.5578209739191,"TENT5C"
"GLMP",0.416324920824784,6.92487642924481,1.61624542156108,0.12118275764806,0.630002407100463,-4.55800713369864,"GLMP"
"PDRG1",-0.255003430669777,4.836665332126,-1.61620030265463,0.121192553909207,0.630002407100463,-4.55806669830611,"PDRG1"
"PGAM5",0.266471310456176,4.43831258555057,1.61616596205644,0.121200010419176,0.630002407100463,-4.55811203288491,"PGAM5"
"ARF1",-0.369423138765098,6.7000718654012,-1.61586691128878,0.121264960781507,0.630083303711642,-4.55850679286887,"ARF1"
"OR2L8",-0.0887890874180269,3.18711719404161,-1.61582073322302,0.121274992726845,0.630083303711642,-4.558567745045,"OR2L8"
"KIF1B",0.298017010079832,4.92783759773546,1.6156156486244,0.121319554712395,0.630160449752751,-4.5588384282114,"KIF1B"
"LOC442132",0.332114826190753,4.37730355139533,1.6154069720383,0.121364911296491,0.630241684323209,-4.55911382590207,"LOC442132"
"FTH1P3",0.423986291756847,6.94043915629564,1.61504167696281,0.121444343729817,0.630499789919698,-4.5595958542998,"FTH1P3"
"RMND5A",-0.16222717338132,3.85179200382648,-1.614684763665,0.121521995717833,0.630653261905466,-4.56006674360933,"RMND5A"
"CCDC166",0.0795782492807011,3.2177483552367,1.61453800120497,0.1215539382437,0.630653261905466,-4.56026035030113,"CCDC166"
"WWC1",0.365426002998569,9.2956715896356,1.61449584564639,0.121563114610974,0.630653261905466,-4.5603159588039,"WWC1"
"PLEKHO1",0.427231620910235,5.83041480377636,1.61433704122913,0.121597688171994,0.630666985519757,-4.56052543211129,"PLEKHO1"
"LDLR",0.382437618608361,6.45730616990407,1.61421054219745,0.121625234382111,0.630666985519757,-4.56069228148117,"LDLR"
"MIR135B",-0.0916130707731102,3.30875638114148,-1.6140018229298,0.121670696179434,0.630740837191983,-4.56096755607886,"MIR135B"
"ZGLP1",-0.0763567683865068,3.21225241605689,-1.61387210234158,0.121698958213391,0.630740837191983,-4.56113862786828,"ZGLP1"
"ZSCAN16",0.257728145471819,4.81171606728787,1.61352627591668,0.121774329834584,0.630778393881525,-4.56159464350146,"ZSCAN16"
"CREB3L2",-0.306303689451349,5.25923304846549,-1.61345176375693,0.121790574619848,0.630778393881525,-4.56169288756829,"CREB3L2"
"IGFL1",0.093243978646346,3.28220688328998,1.6132818725207,0.121827620296858,0.630778393881525,-4.56191687596071,"IGFL1"
"RAP2B",-0.0751070465766049,3.20181155649631,-1.61314726699572,0.121856978453239,0.630778393881525,-4.56209433033742,"RAP2B"
"PWWP3A",0.265584965272931,4.71654448257136,1.61306675377346,0.121874541638143,0.630778393881525,-4.56220046795633,"PWWP3A"
"PRDX1",-0.334109673172578,8.44724867018436,-1.61292809870317,0.121904792887191,0.630778393881525,-4.56238324253023,"PRDX1"
"NDUFA9",-0.330974525632355,5.69905371849803,-1.61282727690539,0.121926793769733,0.630778393881525,-4.56251613803873,"NDUFA9"
"MBD4",0.456834203213452,8.78333602010155,1.61274777613394,0.121944144422588,0.630778393881525,-4.56262092542694,"MBD4"
"NUBPL",0.460261102240693,8.8327050317521,1.61257348457868,0.121982189948717,0.630821332463396,-4.56285063992705,"NUBPL"
"AKT1",0.337758434676844,6.80427648620823,1.61241676213328,0.122016408876411,0.630844465980233,-4.56305718263128,"AKT1"
"PEAR1",0.0771613151118189,3.30678874502737,1.61189608148951,0.122130152620332,0.630913580723382,-4.56374327361555,"PEAR1"
"SLC25A1",-0.24614320300409,4.63125115282709,-1.61176896109814,0.122157935835138,0.630913580723382,-4.56391075251153,"SLC25A1"
"TBXA2R",0.0793542088200129,3.23124025914291,1.61176138378644,0.12215959208684,0.630913580723382,-4.56392073517468,"TBXA2R"
"CEP128",0.195274629177221,3.87328820714238,1.61173558984021,0.122165230278746,0.630913580723382,-4.56395471692026,"CEP128"
"LBX1",-0.0769469665498258,3.20766796276687,-1.61167479001072,0.122178521125563,0.630913580723382,-4.56403481489013,"LBX1"
"HSP90AB1",-0.346106884984388,6.23558501371454,-1.61112847670534,0.122297999681948,0.630949809045432,-4.56475442887255,"HSP90AB1"
"RDX",-0.14269389745832,3.56105101995716,-1.61110971256539,0.122302105134201,0.630949809045432,-4.56477914209505,"RDX"
"CRABP1",-0.0873343113911658,3.2388932633445,-1.61105699096921,0.122313640840448,0.630949809045432,-4.56484857767089,"CRABP1"
"EVA1B",-0.17693381838981,3.85584633632129,-1.61093681175602,0.122339939967791,0.630949809045432,-4.565006850138,"EVA1B"
"FER1L4",-0.0791098983706382,3.27546560053143,-1.61087745457784,0.122352931002137,0.630949809045432,-4.56508501851856,"FER1L4"
"MBLAC2",0.0954704636550171,3.29519685197432,1.61074169473931,0.122382648030239,0.630949809045432,-4.56526379461754,"MBLAC2"
"LOC730101",-0.0776959145273435,3.31462932323485,-1.61022184452463,0.122496496159871,0.630949809045432,-4.56594825778161,"LOC730101"
"PAX8",-0.0966111817929399,3.33636132934696,-1.61009973372786,0.122523251523272,0.630949809045432,-4.56610901148564,"PAX8"
"EEF2K",0.258775936919476,4.84693358930224,1.61008951376703,0.122525491013251,0.630949809045432,-4.5661224652175,"EEF2K"
"GBP3",0.111002683534383,3.36510090201822,1.60989036430311,0.122569137292772,0.630949809045432,-4.56638461620367,"GBP3"
"NDC1",-0.148473373968312,3.60537206946835,-1.60980747810131,0.122587306759598,0.630949809045432,-4.56649371653148,"NDC1"
"MYBL2",-0.117065597706151,3.47238009736818,-1.60979077646338,0.122590968195558,0.630949809045432,-4.56651569982727,"MYBL2"
"STAT2",0.316930789798132,8.01024162176335,1.60966812781079,0.122617858798622,0.630949809045432,-4.56667712914757,"STAT2"
"ZNF385B",0.0685779772232323,3.18732862732465,1.60963008370778,0.12262620093797,0.630949809045432,-4.56672720066147,"ZNF385B"
"PCDHGB8P",-0.0890023843486367,3.21133721746976,-1.60960457238046,0.122631795213376,0.630949809045432,-4.56676077674184,"PCDHGB8P"
"DNAJB3",-0.0820817701602718,3.18021549577143,-1.60885215510509,0.122796886011839,0.631199093532486,-4.56775087191575,"DNAJB3"
"CYB5R3",0.401271325254859,6.99037986688382,1.60878825443659,0.12281091528757,0.631199093532486,-4.56783494189056,"CYB5R3"
"OAZ1",0.148736472043259,10.6819451695206,1.60862316491166,0.122847166614418,0.631199093532486,-4.56805212789543,"OAZ1"
"EBLN2",-0.343921464913046,6.25860128978358,-1.60851270065264,0.122871428014699,0.631199093532486,-4.56819744146973,"EBLN2"
"NAMPT",0.222533401876718,4.16574635880388,1.60835821260791,0.122905365150848,0.631199093532486,-4.56840065491143,"NAMPT"
"SNORA6",-0.187915899608106,3.72958975989686,-1.60835571533174,0.122905913804127,0.631199093532486,-4.56840393970605,"SNORA6"
"GEMIN5",0.0880759286921271,3.3171594150554,1.60823883635876,0.122931594491416,0.631199093532486,-4.56855767229283,"GEMIN5"
"MRPL55",-0.24560805688295,4.39169434127411,-1.60817771476277,0.12294502594045,0.631199093532486,-4.56863806306374,"MRPL55"
"PHYHIP",-0.0761062277326901,3.18456488471742,-1.60805412165363,0.12297218924169,0.631199093532486,-4.56880061308931,"PHYHIP"
"NEUROD2",-0.101504828117128,3.35710128574884,-1.60802827975669,0.122977869411365,0.631199093532486,-4.56883459924374,"NEUROD2"
"GABRB2",-0.0818667944249309,3.11745715041184,-1.60733409933274,0.123130535847813,0.631752320413498,-4.56974740210453,"GABRB2"
"MED4",0.265826475433353,4.67728653668359,1.60726731077266,0.123145232581545,0.631752320413498,-4.56983520918325,"MED4"
"MRPL34",-0.401235870135366,6.18553800297068,-1.60681830826105,0.123244073162275,0.631944224264089,-4.57042544272386,"MRPL34"
"PDE1B",-0.110516023568848,3.34299813273319,-1.60679721708369,0.12324871767569,0.631944224264089,-4.57045316495828,"PDE1B"
"TSSK2",-0.0902301847512782,3.28435493838945,-1.60657194156594,0.123298335019694,0.631944224264089,-4.57074924995205,"TSSK2"
"FAHD2B",0.334548194006393,6.04467276304904,1.60655607859652,0.123301829498529,0.631944224264089,-4.57077009785651,"FAHD2B"
"ARPC4",-0.367425366176776,6.70701513078207,-1.60581570283304,0.12346502042828,0.632391244014313,-4.57174296452199,"ARPC4"
"ZNF431",0.141869855132041,3.72046969873792,1.60569469767851,0.123491709144921,0.632391244014313,-4.57190193537389,"ZNF431"
"TEX47",-0.101428987301767,3.17905320229093,-1.60562919790426,0.123506157694178,0.632391244014313,-4.57198798212626,"TEX47"
"NXF3",-0.132455515674018,3.41633594296471,-1.60555634462669,0.123522230011638,0.632391244014313,-4.572083686044,"NXF3"
"DDX39A",-0.341510557663162,7.50742208597269,-1.60532260948731,0.123573806653087,0.632391244014313,-4.57239071085435,"DDX39A"
"GLG1",0.298959670183956,9.0318361494095,1.60523256457305,0.123593681027101,0.632391244014313,-4.57250898116626,"GLG1"
"USP16",0.292921744428339,6.42082525048746,1.60521399736839,0.123597779443575,0.632391244014313,-4.57253336781018,"USP16"
"EPS15",0.240825524786822,5.16790518741567,1.60459230925257,0.123735073007239,0.632804379552604,-4.57334978657671,"EPS15"
"HDAC8",-0.119855624688315,3.53812640424057,-1.60443384923205,0.123770087735484,0.632804379552604,-4.57355784283051,"HDAC8"
"KCNMB4",0.135446120309863,3.48942129572089,1.60434345707002,0.123790065305497,0.632804379552604,-4.57367651982076,"KCNMB4"
"BASP1-AS1",0.352788126324908,4.60802264852286,1.60430811594849,0.123797876780637,0.632804379552604,-4.57372291825064,"BASP1-AS1"
"ZNF337",0.226380835565977,4.65510847971617,1.60391821210306,0.123884084939154,0.632968127681732,-4.57423476176206,"ZNF337"
"CCDC155",-0.0738617212918778,3.23856245906162,-1.60389326317217,0.123889602886027,0.632968127681732,-4.57426751011035,"CCDC155"
"TRPC6",-0.0676184761646352,3.16107554157011,-1.60364950041654,0.12394352664858,0.633091115887065,-4.57458745667904,"TRPC6"
"BACE1",0.100320126129255,3.23197506028155,1.60342573825321,0.123993043303423,0.633191539219599,-4.57488111962874,"BACE1"
"CD83",-0.36124460682121,5.75041692423922,-1.60295397380976,0.124097495040407,0.633572381997342,-4.5755001570067,"CD83"
"TUBG2",0.146590547614694,3.73992576951487,1.60278885878402,0.124134069994473,0.633606583981414,-4.57571678440316,"TUBG2"
"MIR765",-0.0659551363202481,3.19353667550858,-1.60237700269442,0.124225340393856,0.633919879468934,-4.57625705766592,"MIR765"
"TP73-AS1",0.274872980689119,4.7464290273472,1.60221422457768,0.124261428737771,0.633951498838259,-4.57647056137605,"TP73-AS1"
"LOC390705",-0.107551004050596,3.43996425262987,-1.60177279163702,0.124359339791343,0.634032689712816,-4.57704947335096,"LOC390705"
"CAMK2N2",-0.0565129741258968,3.09292222018001,-1.60169057277966,0.124377583297317,0.634032689712816,-4.57715728503295,"CAMK2N2"
"SSTR4",-0.0744130534314344,3.16121722258148,-1.60161119667271,0.124395198152711,0.634032689712816,-4.57726136513143,"SSTR4"
"QDPR",0.385684857009266,5.81380337794642,1.60160340790177,0.124396926720814,0.634032689712816,-4.57727157776945,"QDPR"
"TPRN",0.128864045395731,3.80966519108344,1.60113588130292,0.124500722111661,0.634170689369276,-4.57788453028397,"TPRN"
"CAPRIN1",0.202813532321369,4.51749511830225,1.60103879210093,0.124522285936191,0.634170689369276,-4.57801180256082,"CAPRIN1"
"CSNK2A3",-0.230150332986099,4.35807394275874,-1.60103659209897,0.124522774599941,0.634170689369276,-4.57801468643171,"CSNK2A3"
"PYCR2",-0.268500816611309,4.51642582753091,-1.60094278767903,0.124543611902256,0.634170689369276,-4.57813764710952,"PYCR2"
"SLC51A",-0.0731896162703678,3.22760537148292,-1.60038807068731,0.124666893983674,0.634646060395044,-4.57886467018967,"SLC51A"
"DCAKD",0.288903924460178,4.88065734240711,1.5998896345875,0.124777755139631,0.635047838509475,-4.57951776862494,"DCAKD"
"BRD2",0.382364183996397,8.1094456701693,1.59968573037188,0.124823130883603,0.635047838509475,-4.57978489919278,"BRD2"
"TOP2A",-0.331444129709587,4.72945093719575,-1.59958827749499,0.124844822398476,0.635047838509475,-4.57991256107511,"TOP2A"
"CORO1A",-0.31342818687965,9.48040674545729,-1.59936346331384,0.124894874619832,0.635047838509475,-4.5802070421136,"CORO1A"
"TRIP12",0.305443204495465,6.42377816139241,1.59917691983741,0.124936419069687,0.635047838509475,-4.58045136921221,"TRIP12"
"DDX11L2",-0.1298252018669,3.47261363212796,-1.59902644290731,0.124969939691309,0.635047838509475,-4.58064844216668,"DDX11L2"
"RERE",-0.314237673157895,5.21535515051362,-1.59889524821189,0.124999171095093,0.635047838509475,-4.58082025063643,"RERE"
"EDEM1",0.310462318324839,6.01584964919145,1.59887197453209,0.125004357285918,0.635047838509475,-4.58085072801065,"EDEM1"
"SERINC5",-0.109090427254237,3.46024134597564,-1.59882281889148,0.12501531147572,0.635047838509475,-4.58091509725981,"SERINC5"
